ax,ay,az,wx,wy,wz
-4.19,6.02,1.78,-2.2,0.27,-0.59
-3.7,6.13,1.67,-2.16,0.48,-0.29
-3.34,6.31,2.41,-2.14,0.58,-0.01
-2.96,6.83,3.75,-2.16,0.36,0.23
-2.61,7.29,5.1,-2.21,-0.17,0.43
-2.39,7.39,6.05,-2.18,-0.81,0.58
-2.34,7.21,6.49,-2.01,-1.49,0.66
-2.41,6.42,6.48,-1.67,-2.11,0.7
-2.28,5.44,6.14,-1.24,-2.55,0.69
-1.93,4.55,5.79,-0.8,-2.67,0.62
-1.39,3.81,5.1,-0.42,-2.35,0.5
-0.72,3.21,4.35,-0.13,-1.76,0.42
-0.1,3.04,4.07,0.14,-1.22,0.4
0.22,3.23,4.34,0.41,-0.92,0.43
0.22,3.83,4.72,0.71,-0.88,0.46
-0.11,4.67,4.89,1.02,-1.02,0.43
-0.62,5.02,4.85,1.35,-1.25,0.31
-1.07,4.61,4.47,1.81,-1.64,0.14
-1.35,3.78,2.95,2.74,-2.57,0.02
-0.68,2.64,-0.56,3.72,-3.53,0.07
0.19,0.37,-5.63,3.45,-3.25,0.04
-0.13,-4.99,-13.46,0.55,-0.21,-0.26
-0.74,-13.05,-23.55,-1.59,1.65,-0.24
-0.5,-14.74,-22.22,-1.35,1.04,-0.17
-1.16,-10.42,-15.11,-0.37,-0.08,-0.33
-1.42,-5.51,-9.79,0.5,-0.51,-0.42
-0.34,-1.47,-6.93,1.1,-0.07,-0.4
0.56,1.12,-5.53,1.3,0.73,-0.43
0.69,1.66,-2.97,0.87,1.74,-0.62
-0.03,0.12,-1.43,0.25,2.62,-0.87
-1.52,-3.94,-0.51,0.04,2.98,-0.86
-3.01,-7.35,2.73,0.22,2.71,-0.58
-4.19,-8.76,7.44,0.47,2.16,-0.18
-5.3,-9.55,10.49,0.6,2.14,0.26
-6.45,-8.33,8.18,0.59,2.19,0.35
-6.49,-3.74,6.46,0.5,1.96,0.35
-5.02,1.61,5.95,0.49,1.6,0.39
-3.85,5.27,4.87,0.6,1.11,0.46
-3.37,7.21,3.7,0.79,0.65,0.58
-3.17,6.1,4.04,0.99,0.44,0.74
-3.65,3.03,5.01,1.19,0.24,0.81
-4.45,0.31,5.59,1.34,-0.13,0.82
-4.61,-1.84,6.36,1.51,-0.61,0.85
-4.04,-2.58,6.69,1.67,-1.11,0.94
-3,-2.05,6.58,1.76,-1.46,1.08
-1.91,-0.74,6.03,1.75,-1.57,1.24
-1.08,0.54,5.17,1.6,-1.45,1.38
-0.55,1.49,4.49,1.43,-1.32,1.43
-0.25,2.06,4.2,1.27,-1.18,1.41
-0.12,2.19,3.74,1.16,-1.12,1.28
0.06,2.01,3.37,1.12,-1.11,1.12
0.36,1.65,2.84,1.16,-1.09,0.97
0.76,1.23,1.55,1.79,-0.57,0.95
2.28,1.23,-4.38,2.9,0.59,1.03
3.3,1.34,-8,3.45,1.58,0.97
2.35,1.14,-4.17,3.36,2.13,0.72
1.46,0.71,-0.53,2.86,2.27,0.44
1.22,0.71,1.6,2.25,2.33,0.27
1.42,1.1,1.6,1.78,2.4,0.28
1.69,1.47,0.27,1.59,2.45,0.36
1.49,1.53,-1.22,1.6,2.33,0.41
1.24,1.33,-1.72,1.64,2.06,0.48
1.36,1.2,-1.35,1.61,1.65,0.58
1.66,1.1,-0.8,1.56,1.19,0.72
1.98,1.02,-0.82,1.58,0.76,0.88
2.25,0.96,-1.49,1.63,0.41,1.03
2.42,0.73,-2.08,1.64,0.15,1.1
2.51,0.3,-2.11,1.55,-0.04,1.11
2.65,0.04,-1.92,1.4,-0.19,1.05
2.76,-0.1,-1.84,1.23,-0.31,0.92
2.78,-0.33,-2.01,1.04,-0.41,0.75
2.62,-0.96,-2.23,0.79,-0.45,0.55
2.35,-2.18,-2.14,0.48,-0.4,0.36
2.33,-3.48,-1.87,0.15,-0.23,0.26
2.73,-4.34,-2.1,-0.1,0.08,0.24
3.12,-4.73,-2.73,-0.24,0.41,0.21
3.23,-5.11,-3.12,-0.26,0.69,0.12
3.33,-5.28,-3.41,-0.2,0.92,0.02
3.66,-5.09,-3.64,-0.16,1.13,-0.03
4.14,-4.7,-3.53,-0.19,1.25,-0.04
4.56,-4.54,-3.26,-0.25,1.37,-0.05
4.8,-4.71,-3.56,-0.3,1.53,-0.12
4.96,-4.86,-4.11,-0.44,1.71,-0.24
5.07,-4.95,-4.5,-0.78,1.99,-0.46
4.93,-5.06,-4.86,-1.47,2.4,-0.82
4.57,-5.12,-4.59,-2.41,2.66,-1.35
3.93,-4.29,-3.22,-3.23,2.48,-1.99
3.15,-2.35,-1.88,-3.74,1.99,-2.52
2.26,0.3,-1.05,-4.07,1.17,-2.91
0.79,1.53,1.02,-4.19,0.05,-3.25
-0.63,0.45,3.46,-4.17,-1.15,-3.47
-0.88,-1,5.07,-4.17,-1.15,-3.47
-0.56,-2.39,5.17,-3.91,-2.84,-3.12
-0.32,-4.2,4.56,-3.62,-3.31,-2.72
-0.6,-6.2,3.7,-3.22,-3.54,-2.2
-1.34,-8.05,2.57,-2.69,-3.44,-1.68
-2.48,-9.02,1.53,-2.12,-3.05,-1.18
-3.93,-9.2,0.98,-1.5,-2.19,-0.76
-5.25,-8.7,0.46,-0.91,-0.89,-0.58
-6.2,-7.06,0.42,-0.54,0.5,-0.58
-6.77,-4.3,0.69,-0.41,1.79,-0.79
-7.41,-1.58,-0.78,-0.51,2.83,-1.06
-6.55,0.9,-2.1,-0.72,3.39,-1.19
-4.79,2.49,-1.88,-0.89,3.54,-1.18
-3.85,3.3,-0.91,-0.89,3.54,-1.18
-3.37,3.85,0.17,-0.89,3.34,-0.8
-3.19,4.43,1.25,-0.76,3.02,-0.56
-3.38,4.88,2.59,-0.76,3.02,-0.56
-3.52,5.38,3.83,-0.66,1.87,-0.25
-3.35,6.19,4.97,-0.66,1.87,-0.25
-3.18,6.82,5.76,-0.71,0.29,-0.03
-3.1,7.12,6.4,-0.65,-0.68,0.03
-3.02,7,7.02,-0.48,-1.72,0.04
-3.05,6.64,7.33,-0.27,-2.58,0.05
-3.09,6.08,7.06,-0.01,-3.08,0.12
-2.82,5.56,6.28,0.26,-3.21,0.26
-2.51,5.23,5.52,0.49,-2.97,0.35
-2.24,4.73,4.56,0.61,-2.46,0.4
-1.75,4.51,3.64,0.6,-1.87,0.48
-1.31,4.77,3.29,0.55,-1.41,0.64
-1.19,5.36,3.57,0.52,-1.23,0.8
-1.31,5.34,4.11,0.54,-1.32,0.88
-1.51,4.41,4.44,0.63,-1.67,0.87
-1.69,3,3.86,1.28,-2.95,0.91
-0.69,1.33,-0.57,1.84,-4.2,1.07
0.47,-1.55,-8.2,0.94,-3.64,0.99
0.82,-6.61,-17.18,-0.57,-2.23,0.57
0.77,-11.92,-16.51,-0.57,-2.23,0.57
0.41,-14.43,-14.16,-1.24,0.08,-0.34
-0.31,-11.98,-13.83,-0.42,0.94,-0.68
-0.5,-6.39,-12.03,0.62,1.47,-0.69
0.43,-1.39,-8.74,1.39,1.8,-0.54
0.76,1.38,-5.93,1.49,2.2,-0.46
0.02,2.1,-3.5,0.88,2.66,-0.56
-0.4,1.84,-1.04,0.07,2.91,-0.67
0.07,0.56,0.87,-0.39,2.65,-0.6
0.7,-2.38,4.16,-0.33,1.74,-0.3
0.95,-5.12,6.93,0.01,0.42,0.09
-0.06,-7.34,8.83,0.13,-0.64,0.31
-2.34,-8.84,9.2,0.14,-0.85,0.45
-3.68,-8.24,6.2,0.16,-0.46,0.51
-4.14,-5.78,2.92,0.11,0.32,0.52
-4.29,-1.37,0.12,0.09,0.91,0.6
-4.1,3.2,-0.49,0.2,1.2,0.61
-3.65,5.02,0.44,0.44,1.02,0.48
-3.37,4.45,3.12,0.68,0.63,0.35
-3.28,2.92,4.53,0.81,0.17,0.4
-2.97,1.21,5.52,0.84,-0.39,0.46
-2.95,-0.29,6.32,0.81,-0.97,0.49
-2.89,-1.2,6.67,0.77,-1.48,0.57
-2.37,-1.04,6.63,0.78,-1.89,0.72
-1.72,-0.22,6.18,0.87,-2.09,0.85
-1.2,0.5,5.47,0.92,-2.06,0.93
-0.74,0.95,4.68,0.98,-1.84,1
-0.34,1.54,3.95,1.06,-1.7,1.02
-0.15,1.87,3.59,1.13,-1.62,0.99
-0.01,2.01,3.27,1.21,-1.57,0.92
0.16,2.14,2.85,1.3,-1.53,0.84
0.36,2.22,2.39,1.42,-1.48,0.77
0.6,2.32,1.86,1.61,-1.38,0.72
0.92,2.4,1.02,2.01,-1.16,0.69
1.4,2.57,-1.32,2.75,-0.78,0.72
1.98,2.76,-3.81,3.28,-0.4,0.73
1.83,2.45,-2.83,3.39,-0.14,0.66
1.36,1.59,-1.02,3.17,0.01,0.54
1.12,0.85,0.06,2.78,0.09,0.44
1.16,0.55,0.32,2.39,0.21,0.38
1.41,0.76,-0.56,2.16,0.45,0.41
1.63,1.24,-2.17,2.12,0.77,0.46
1.45,1.4,-3.78,2.22,1.09,0.51
1.14,0.97,-4.83,2.36,1.31,0.55
0.98,0.17,-4.98,2.36,1.38,0.61
1.14,-0.76,-4.08,2.12,1.27,0.68
1.47,-1.48,-2.68,1.67,1.02,0.74
1.66,-1.89,-1.72,1.26,0.7,0.77
1.62,-1.87,-2.17,1.01,0.38,0.77
1.6,-1.87,-3.13,0.86,0.12,0.74
1.74,-2.16,-3.55,0.64,0.02,0.73
2.16,-2.71,-3.23,0.64,0.02,0.73
2.75,-3.77,-2.66,-0.06,0.27,0.67
3.25,-4.93,-2.66,-0.28,0.54,0.57
3.85,-5.52,-3.43,-0.4,0.83,0.51
4.84,-5.64,-3.45,-0.56,0.88,0.45
5.61,-5.53,-2,-0.75,0.74,0.32
5.84,-5.14,-1.37,-0.79,0.6,0.19
6.31,-4.26,-2.41,-0.69,0.56,0.1
6.93,-3.81,-3.62,-0.61,0.6,0
7.16,-4.2,-4.24,-0.71,0.77,-0.2
6.98,-5.08,-4.92,-1.1,1.15,-0.54
6.49,-5.54,-5.62,-1.97,1.53,-0.98
5.78,-4.87,-4.39,-3.15,1.58,-1.5
4.72,-2.74,-2.26,-4.09,1.33,-2.08
3.16,-0.81,-0.91,-4.57,0.57,-2.67
1.34,-0.26,0.85,-4.66,-0.76,-3.23
-0.05,-0.82,3.79,-4.62,-2.15,-3.52
0.32,-1.06,5.77,-4.48,-3.11,-3.48
0.81,-1.26,5.31,-4.26,-3.66,-3.28
0.66,-2.55,4.09,-4.26,-3.66,-3.28
0.31,-4.68,2.95,-3.41,-3.84,-2.32
-0.25,-7.43,2.07,-2.77,-3.5,-1.56
-1.34,-9.87,1.27,-2.1,-2.84,-0.92
-3.12,-11.44,1.03,-1.44,-1.75,-0.61
-5.05,-11.43,1.09,-0.91,-0.25,-0.5
-6.49,-10.21,1.47,-0.57,1.46,-0.54
-7.46,-7.91,2.18,-0.43,3.01,-0.92
-8.38,-5.13,2.92,-0.38,4.13,-1.45
-8.03,-2.66,3.31,-0.27,4.74,-1.71
-6.71,0.22,3.58,-0.08,4.85,-1.68
-5.39,2.99,3.06,-0.31,3.92,-1.56
-3.88,4.9,1.7,-0.77,2.57,-1.48
-2.95,5.47,1.58,-1.09,1.45,-1.32
-2.5,5.74,2.03,-1.12,0.63,-0.99
-2.35,6.48,2.59,-0.97,0.13,-0.66
-2.48,7.27,2.96,-0.81,-0.16,-0.45
-2.88,7.57,3.49,-0.7,-0.47,-0.34
-2.97,7.62,4.48,-0.59,-0.97,-0.27
-2.83,7.53,5.42,-0.39,-1.48,-0.23
-2.78,7.06,5.56,-0.15,-1.82,-0.16
-2.56,6.57,5.29,0.06,-1.97,-0.06
-2.3,6,5.03,0.13,-1.88,0.06
-2.09,5.36,4.61,0.11,-1.58,0.22
-1.88,5.12,4.38,0.11,-1.28,0.41
-1.83,5.68,4.78,0.18,-1.25,0.62
-1.92,6.62,5.62,0.3,-1.34,0.82
-2.03,6.64,5.7,0.41,-1.43,0.95
-2.2,5.91,5.28,0.52,-1.61,1.03
-2.42,4.75,4.95,0.63,-1.9,1.06
-2.73,3.01,4.64,0.76,-2.5,1.03
-2.8,0.52,3.08,0.68,-5.17,1.07
-0.64,-3.82,-5.01,-1.26,-7.1,0.82
0.3,-10.34,-13.84,-3.07,-5.43,0.46
-0.36,-13.45,-18.66,-2.67,-2.79,0.29
0.23,-11.64,-22.53,-0.62,-0.21,-0.13
0.35,-7.65,-22.53,1.14,1.67,-0.45
0.96,-1.88,-14.14,1.14,1.67,-0.45
1.32,1.93,-7.92,2.25,3.47,-0.38
0.63,3.13,-3.58,1.81,3.54,-0.4
0.08,2.76,-1.03,0.87,3.55,-0.57
0.07,1.44,1.17,0.09,3.1,-0.73
1.02,-0.33,6.12,-0.16,1.82,-0.65
1.82,-2.19,11.55,-0.13,0.07,-0.33
1.19,-4.45,13.14,0.04,-1.25,0.01
-0.66,-7.98,10.53,0.15,-1.63,0.23
-2.44,-10.42,7.32,0.16,-1.32,0.36
-3.69,-10.49,4.64,-0.1,0.82,0.27
-3.61,-9.24,-5.86,-0.39,3.33,0.22
-4.01,-2.77,-8.42,-0.37,4.08,0.38
-4.61,3.78,-3.69,0.24,3.08,0.43
-4.32,6.37,-0.77,0.96,1.19,0.33
-2.82,4.91,5.42,1.07,-0.41,0.37
-1.65,1.95,9.72,0.88,-1.79,0.43
-1.78,0.07,10.46,0.62,-2.9,0.39
-1.88,-1,9.98,0.35,-3.66,0.41
-1.44,-1.57,9.12,0.22,-4.1,0.52
-0.78,-1.34,8.11,0.25,-4.23,0.7
-0.36,-1,6.82,0.37,-4.07,0.83
-0.34,-0.8,5.43,0.52,-3.64,0.84
-0.43,-0.6,4.13,0.66,-3.16,0.77
-0.32,-0.12,3.35,0.85,-2.77,0.65
-0.04,0.59,2.84,1.05,-2.5,0.55
0.33,1.43,2.32,1.29,-2.25,0.48
0.64,2.27,1.6,1.57,-2.01,0.39
0.74,2.94,0.68,2.13,-1.5,0.3
0.71,3.71,-2.38,2.81,-0.76,0.27
0.79,4.06,-3.55,3.13,-0.15,0.29
0.8,3.35,-1.44,3.07,0.23,0.3
0.77,2.32,0.59,2.76,0.47,0.31
0.64,1.49,1.71,2.35,0.67,0.27
0.3,0.92,1.71,2.04,0.88,0.21
0.01,0.65,0.6,1.97,1.1,0.21
0.03,0.85,-0.93,2.09,1.31,0.29
0.15,1.16,-1.99,2.25,1.46,0.39
0.25,1.35,-2.19,2.32,1.56,0.49
0.35,1.32,-2.12,2.36,1.59,0.57
0.51,1.4,-2.14,2.39,1.57,0.68
0.71,1.61,-2.35,2.39,1.49,0.78
0.92,1.6,-2.29,2.28,1.35,0.87
1.25,1.4,-1.76,2.04,1.15,0.98
1.72,1.15,-1.15,1.74,0.89,1.06
2.02,0.97,-1.12,1.48,0.67,1.11
2.55,0.37,-1.87,1.26,0.55,1.13
3.04,-1.33,-2.41,1,0.49,1.03
3.06,-3.57,-2.41,0.72,0.48,0.84
3.2,-5.22,-2.48,0.48,0.55,0.61
3.66,-5.91,-3.18,0.34,0.8,0.43
4.28,-5.72,-4.35,0.27,1.19,0.31
4.83,-5.06,-5.11,0.15,1.53,0.23
5.22,-4.52,-4.88,-0.06,1.72,0.15
5.53,-4.24,-4.23,-0.36,1.71,0.1
6.07,-4.21,-3.54,-0.66,1.52,0.06
6.36,-4.88,-3.16,-0.93,1.17,-0.04
6.55,-6.07,-3.11,-1.24,0.82,-0.2
6.71,-7.01,-3.26,-1.72,0.61,-0.47
6.61,-7.42,-2.82,-2.51,0.33,-0.85
6.15,-6.58,-0.81,-3.39,-0.2,-1.33
5.21,-4.17,1.24,-4.05,-0.85,-1.83
4.08,-1.6,1.63,-4.35,-1.47,-2.3
2.51,0.31,1.32,-4.43,-2.13,-2.76
0.59,0.73,2.2,-4.4,-2.89,-3.03
0.09,0.4,3.82,-4.3,-3.56,-3.11
0.26,-0.62,4.26,-4.16,-4.02,-3.06
0.11,-2.4,3.63,-3.95,-4.13,-2.7
0.04,-5.02,2.73,-3.57,-3.7,-1.91
-0.33,-8.18,1.51,-2.98,-2.66,-1
-1.49,-10.33,0.38,-2.29,-1.31,-0.45
-3.26,-11.09,0.28,-1.73,-0.01,-0.31
-4.55,-9.77,1.21,-1.29,1.25,-0.31
-5,-7.01,2.1,-0.99,2.31,-0.53
-5.36,-4.44,3.14,-0.83,3.05,-0.84
-5.46,-1.9,4.18,-0.71,3.54,-1.11
-5.12,-0.39,4.49,-0.57,3.86,-1.25
-4.51,0.72,3.97,-0.51,4.03,-1.3
-3.48,1.28,1.29,-0.51,4.03,-1.3
-2.34,1.84,-0.54,-0.78,3.39,-1.21
-1.76,3.01,-0.31,-0.82,2.84,-1.04
-1.67,4.23,0.67,-0.81,2.27,-0.85
-2.1,4.97,2.25,-0.75,1.75,-0.71
-2.45,5.53,3.45,-0.67,1.07,-0.65
-2.58,5.95,5.01,-0.48,0,-0.61
-2.48,6.12,6.62,-0.25,-1.11,-0.63
-2.33,5.79,7.16,0.04,-2.23,-0.61
-1.96,5.4,7.54,0.28,-3.04,-0.56
-1.62,4.64,6.79,0.34,-3.34,-0.54
-1.22,3.69,5.65,0.19,-3.11,-0.48
-0.8,3.05,4.73,-0.05,-2.51,-0.31
-0.62,3.02,4.47,-0.24,-1.87,0
-0.99,3.72,4.66,-0.28,-1.46,0.29
-1.93,4.76,4.89,-0.23,-1.3,0.49
-2.55,5.32,5,-0.12,-1.24,0.59
-2.92,4.98,4.72,0.04,-1.23,0.64
-3.16,4.22,4.15,0.31,-1.47,0.65
-3.58,3.47,2.41,1.2,-2.95,0.65
-3.56,2.45,-1.89,1.8,-4.2,0.74
-2.54,1.22,-4.61,1.33,-4.17,0.79
-2.04,-0.53,-9.01,0.09,-2.92,0.7
-1.04,-2.87,-12.1,-0.69,-1.9,0.54
0.27,-4.93,-10.37,-0.9,-1.28,0.33
1.69,-6.3,-10.21,-0.63,-0.76,-0.01
3.21,-6.61,-9.61,-0.05,-0.28,-0.43
5.06,-6.04,-7.15,0.65,0.45,-0.77
6.67,-4.68,-4.94,1.11,1.2,-0.93
7.72,-2.75,-3.43,1.29,1.86,-0.94
8.36,-1.1,-2.94,1.25,2.52,-0.89
8.33,-0.93,-2.51,1.06,2.75,-0.96
6.08,-2.69,1.67,0.89,2.18,-0.97
2.66,-5.45,6.29,0.76,1.31,-0.8
-0.4,-8.16,7.42,0.49,0.4,-0.5
-2.58,-9.8,7.9,0.18,-0.11,-0.16
-4.18,-10.53,4.87,-0.2,0.1,-0.02
-5.34,-9.02,-1.52,-0.55,0.27,-0.06
-5.99,-2.76,-4.02,-0.76,-0.32,0.03
-5.7,3.67,-1.01,-0.61,-1.04,0.26
-4.45,6.4,2.92,-0.24,-1.51,0.37
-3.64,5.71,4.93,0.06,-1.73,0.38
-3.84,4.12,5.18,0.29,-1.77,0.36
-4.07,2.21,5.14,0.47,-1.76,0.36
-4.1,0.46,5.66,0.58,-1.84,0.37
-3.72,-0.53,6.3,0.66,-2.09,0.5
-2.94,-0.45,6.86,0.74,-2.47,0.69
-2.1,0.06,6.93,0.78,-2.69,0.85
-1.42,0.63,6.09,0.79,-2.71,0.95
-0.89,1.04,5.18,0.76,-2.64,1
-0.36,1.15,4.54,0.75,-2.61,1
0.04,1.15,4.03,0.78,-2.68,0.96
0.31,1.36,3.77,0.87,-2.77,0.86
0.37,1.44,3.27,1.01,-2.83,0.72
0.45,1.43,2.81,1.18,-2.91,0.56
0.71,1.54,2.43,1.34,-2.98,0.42
1.05,1.72,1.92,1.53,-2.94,0.33
1.19,1.96,1.27,1.73,-2.84,0.26
1.28,2.23,0.75,1.97,-2.72,0.2
1.18,2.1,-0.01,2.36,-2.48,0.09
0.62,1.63,-1.81,2.85,-2.06,-0.04
0.19,1.3,-3.23,3.18,-1.46,-0.11
0.13,1.15,-3.19,3.28,-0.74,-0.1
0.18,1.05,-2.8,3.18,0.14,-0.03
0.2,1.08,-2.91,2.94,1.14,0.07
0.19,1.41,-3.12,2.61,2.11,0.14
0.21,1.85,-3.01,2.29,2.84,0.18
0.32,2.33,-2.72,2.04,3.26,0.2
0.54,2.55,-2.6,1.92,3.41,0.27
1.06,2.15,-2.56,1.86,3.25,0.42
1.87,1.07,-1.74,1.81,2.8,0.6
2.34,-0.23,-0.96,1.75,2.17,0.72
2.4,-1.39,-0.83,1.68,1.47,0.73
2.55,-2.43,-1.18,1.63,0.84,0.69
2.93,-3.18,-2.03,1.56,0.36,0.65
3.34,-3.79,-2.71,1.34,0.12,0.58
3.58,-4.35,-3.03,0.92,0.14,0.48
3.61,-4.9,-3.51,0.43,0.44,0.35
3.58,-5.22,-4.57,0.43,0.44,0.35
3.71,-5.16,-5.13,-0.59,1.36,0.13
4.15,-4.94,-3.97,-1.02,1.32,0.08
4.85,-4.5,-2.4,-1.19,0.93,0.08
5.47,-4.12,-1.86,-1.19,0.34,0.07
5.78,-4.33,-1.59,-1.14,-0.31,0.04
6.13,-5.03,-1.62,-1.13,-0.73,-0.05
6.51,-6.06,-2.34,-1.32,-0.69,-0.25
6.7,-7.04,-3.56,-1.81,-0.18,-0.57
6.59,-7.2,-4.39,-2.56,0.51,-1.09
5.47,-5.5,-4.07,-3.35,0.94,-1.69
4.02,-2.78,-2.55,-4.02,0.86,-2.2
2.6,-0.9,-0.53,-4.48,0.2,-2.57
0.7,0.04,1.62,-4.62,-0.97,-2.83
-0.21,-0.19,4.38,-4.52,-2.17,-2.94
0.2,-1.07,5.85,-4.33,-3.04,-2.93
0.21,-2.38,4.81,-4,-3.51,-2.76
-0.18,-4.28,3.45,-3.48,-3.44,-2.32
-0.66,-6.77,2.25,-2.87,-3.15,-1.75
-1.46,-9.12,1.75,-2.25,-2.52,-1.23
-2.46,-10.66,1.25,-1.66,-1.45,-0.8
-3.49,-10.88,1.31,-1.19,-0.05,-0.48
-4.81,-9.7,1.63,-0.77,1.77,-0.26
-5.64,-7.32,1.86,-0.57,3.31,-0.38
-6.91,-4.73,3.04,-0.52,4.41,-0.84
-7.81,-2.41,3.54,-0.4,5.13,-1.26
-7.33,-0.1,3.27,-0.24,5.22,-1.48
-6.08,2.16,3.04,-0.78,3.33,-1.56
-3.88,3.77,2.63,-1.33,1.29,-1.43
-2.14,4.84,2.16,-1.59,0.16,-1.13
-1.52,5.82,1.64,-1.58,-0.13,-0.78
-1.66,6.62,1.39,-1.45,0.02,-0.46
-2.01,7.16,2.02,-1.33,0.14,-0.25
-2.17,7.45,3.46,-1.25,0.07,-0.15
-2.26,7.41,4.73,-1.18,-0.21,-0.09
-2.23,7.21,5.58,-1.18,-0.21,-0.09
-2.19,6.94,6,-1.04,-1.01,0.08
-2.31,6.35,6.09,-0.82,-1.45,0.19
-2.45,5.53,6.09,-0.51,-1.84,0.26
-2.55,4.77,5.89,-0.21,-2.09,0.27
-2.42,4.25,5.59,0.07,-2.12,0.26
-2.11,3.97,5.21,0.3,-1.92,0.25
-1.8,3.94,4.79,0.41,-1.53,0.32
-1.71,4.63,4.54,0.48,-1.22,0.42
-1.8,5.49,4.63,0.59,-1.05,0.48
-1.81,5.41,4.74,0.74,-1.02,0.48
-1.9,4.7,4.63,0.94,-1.12,0.44
-2.06,3.57,4.3,1.2,-1.34,0.39
-2.2,1.9,3.77,1.65,-2.13,0.35
-1.71,-0.37,0.92,2.01,-4.43,0.48
-0.06,-3.89,-7.82,0.34,-5.76,0.51
-0.43,-8.69,-17.69,-1.31,-3.11,0.39
-1.99,-11.62,-26.65,-1.17,-0.1,0.17
-2.24,-10.29,-24.4,-0.68,1.21,-0.04
-0.52,-6.86,-15.43,-0.11,1.53,-0.14
2.06,-3.99,-8.96,0.53,1.84,-0.22
3.68,-2.17,-4.6,0.9,2.13,-0.33
3.88,-0.64,-1.16,1.05,2.31,-0.63
3.56,0.82,0.85,1.04,2.33,-0.99
4.13,1.48,0.57,0.89,2.37,-1.18
5.33,0.73,-0.45,0.81,2.48,-1.05
5.44,-1.12,0.99,0.88,2.04,-0.68
3.33,-4.14,5.14,0.95,0.98,-0.37
-0.09,-7.46,9.02,0.81,-0.06,-0.06
-2.82,-8.98,10.08,0.62,-0.29,0.23
-4.71,-8.99,7.13,0.39,0.38,0.31
-5.65,-7.73,2.69,0.12,1.28,0.23
-6.06,-3.52,0.12,-0.14,1.64,0.31
-5.82,2.6,-0.72,-0.3,1.44,0.47
-5.17,5.8,-0.61,-0.08,0.78,0.47
-4.42,4.99,3.46,0.29,0.02,0.44
-4.28,2.76,6.04,0.58,-0.63,0.46
-4.63,0.6,5.86,0.79,-1.11,0.52
-4.81,-0.52,5.85,0.95,-1.46,0.57
-4.68,-1.21,6.03,1.05,-1.8,0.62
-3.82,-0.84,6.28,1.18,-2.21,0.73
-2.54,0.52,6.24,1.36,-2.44,0.88
-1.56,1.55,5.44,1.36,-2.44,0.88
-1.06,1.86,4.62,1.35,-2.07,1.13
-0.89,1.74,3.75,1.22,-1.62,1.15
-0.71,1.69,3.3,1.11,-1.23,1.08
-0.54,1.64,3.05,1.06,-0.98,0.96
-0.29,1.49,2.91,1.04,-0.94,0.84
0.08,1.31,2.87,1.05,-1.01,0.77
0.49,1.12,2.54,1.18,-1.09,0.73
0.98,1.21,1.57,1.81,-0.93,0.78
2.09,1.56,-2.96,3.02,-0.37,0.97
3.2,2.05,-6.8,3.76,0.15,1.01
2.41,1.59,-4.06,3.87,0.43,0.82
1.49,0.82,-1.07,3.5,0.53,0.57
1.28,0.48,0.42,2.93,0.72,0.43
1.6,0.71,-0.05,2.37,1.11,0.45
1.72,1.34,-1.47,1.91,1.56,0.52
1.45,1.75,-2.38,1.58,1.8,0.57
1.26,1.74,-2.39,1.4,1.74,0.61
1.43,1.52,-2.27,1.35,1.48,0.66
1.85,1.3,-2.13,1.35,1.08,0.76
2.29,0.9,-1.78,1.35,1.08,0.76
2.34,0.32,-1.43,1.31,0.11,0.84
2.47,-0.01,-1.52,1.31,-0.28,0.86
2.51,-0.26,-1.76,1.28,-0.55,0.88
2.59,-0.55,-2.03,1.16,-0.63,0.88
2.79,-1.24,-2.2,0.94,-0.52,0.86
3.04,-2.28,-2.32,0.7,-0.23,0.77
3.1,-3.44,-2.93,0.57,0.23,0.58
3.09,-4.18,-4.13,0.5,0.78,0.39
3.53,-4.03,-4.69,0.34,1.27,0.3
4.35,-3.62,-3.98,0.01,1.57,0.23
4.99,-3.61,-2.74,-0.34,1.69,0.15
5.37,-3.61,-2.47,-0.34,1.69,0.15
5.66,-3.71,-3.14,-0.52,1.64,-0.14
6.03,-4.04,-3.51,-0.55,1.48,-0.27
6.3,-4.6,-3.23,-0.7,1.25,-0.43
6.28,-5.41,-2.67,-1.04,1.02,-0.72
6,-6.4,-2.13,-1.57,0.97,-1.18
5.5,-6.98,-2.23,-2.18,1.13,-1.79
4.92,-6.48,-2.55,-2.73,1.39,-2.4
4.34,-4.58,-3.24,-3.12,1.44,-2.97
2.55,-2.66,-2.77,-3.34,0.82,-3.53
-0.15,-2.26,-0.65,-3.45,-0.5,-3.9
-1.03,-2.27,2.83,-3.68,-1.95,-3.79
-0.09,-2.45,6.01,-3.99,-3.05,-3.36
0.36,-3.75,6.26,-4.14,-3.86,-2.97
-0.53,-6.46,5.12,-3.98,-4.46,-2.59
-2.01,-9.82,3.43,-3.52,-4.62,-2.06
-3.55,-12.7,1.82,-2.9,-4.2,-1.55
-5.42,-13.17,0.66,-2.25,-3.32,-1.42
-6.86,-11.96,0.4,-1.7,-2.1,-1.29
-6.76,-9.42,0.8,-1.33,-0.57,-1.04
-6.54,-6.06,1.52,-1.15,1,-0.97
-7.19,-3.22,2.26,-1.08,2.44,-1.2
-7.71,-0.98,2.57,-0.93,3.54,-1.3
-7.04,1.6,2.84,-0.7,4.24,-1.15
